Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_359:0000246,MgC_M_pct,,,R9,,,UBC,"Lexer C, Welch ME, Raymond O, Rieseberg LH",,EN,Sunflower,CO_359:0000244,Magnesium content,Biochemical,Magnesium content in the plant,magnesium content,MgC,,Plant,Magnesium content,,,CO_359:0000245,Plant Magnesium content,Measurement,Total aboveground biomass is analyzed for elemental content using icap spectrometry,,"Lexer C, Welch ME, Raymond O, Rieseberg LH (2003) The origin of ecological divergence in Helianthus paradoxus (Asteraceae): selection on transgressive characters in a novel hybrid habitat. Evolution, in press.",CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000249,Phenolics_E_cat,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000247,Phenolic compounds,Biochemical,Presence of phenolics,PHENOLICS,Phenolics,,Seed,Phenolics,Standard,,CO_359:0000248,Phenolics presence,Estimation,Presence or absence of phenolics,,,CO_359:0000093,presence/absence,Nominal,,,,,1=PRESENCE,0=ABSENCE,,,,,,,,
,CO_359:0000252,KC_M_pct,,,R9,,,UBC,"Lexer C, Welch ME, Raymond O, Rieseberg LH",,EN,Sunflower,CO_359:0000250,Potassium content,Biochemical,Potassium content in the plant,potassium content,KC,,Plant,Potassium content,,,CO_359:0000251,Potassium content,Measurement,Total aboveground biomass is analyzed for elemental content using icap spectrometry,,"Lexer C, Welch ME, Raymond O, Rieseberg LH (2003) The origin of ecological divergence in Helianthus paradoxus (Asteraceae): selection on transgressive characters in a novel hybrid habitat. Evolution, in press.",CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000255,Prot_M_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000253,Protein content,Biochemical,Percent protein,PROTEIN,Prot,,Seed,Protein percentage,Standard,,CO_359:0000254,Seed protein content,Measurement,Percent protein,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000258,TotSeedOilCont_Cp_pct,,,Seed,,,UGA,J. M. Burke,,EN,Sunflower,CO_359:0000042,Seed oil content,Biochemical,Oil content in seed,total seed oil content,TotSeedOilCont,,Seed,Oil content,Standard,,CO_359:0000256,Oil content (nmr analysis),Computation,"The oil concentrations of clean, physiologically mature achenes were measured by pulsed nuclear magnetic resonance (nmr) analysis on an oxford 4000 nmr (concord, ma).",,"J. M. Burke, S. J. Knapp and L. H. RieseBerg, 2005. Genetic Consequences of Selection During the Evolution of Cultivated Sunflower. Genetics 171: 1933-1940",CO_359:0000257,content,Numerical,,,,,,,,,,,,,,
,CO_359:0000261,NaC_M_pct,,,R9,,,UBC,"Lexer C, Welch ME, Raymond O, Rieseberg LH",,EN,Sunflower,CO_359:0000259,Sodium content,Biochemical,Sodium content in the plant,sodium content,NaC,,Plant,Sodium content,,,CO_359:0000260,Sodium content,Measurement,Total aboveground biomass is analyzed for elemental content using icap spectrometry,,"Lexer C, Welch ME, Raymond O, Rieseberg LH (2003) The origin of ecological divergence in Helianthus paradoxus (Asteraceae): selection on transgressive characters in a novel hybrid habitat. Evolution, in press.",CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000264,SC_M_pct,,,R9,,,UBC,"Lexer C, Welch ME, Raymond O, Rieseberg LH",,EN,Sunflower,CO_359:0000262,Sulphur content,Biochemical,Sulphur content in the plant,sulphur content,SC,,Plant,Sulphur content,,,CO_359:0000263,Plant Sulphur content,Measurement,Total aboveground biomass is analyzed for elemental content using icap spectrometry,,"Lexer C, Welch ME, Raymond O, Rieseberg LH (2003) The origin of ecological divergence in Helianthus paradoxus (Asteraceae): selection on transgressive characters in a novel hybrid habitat. Evolution, in press.",CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000268,AtSS_E_0to100,,,All,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000265,Albugo stem spot,Biotic stress,Albugo stem spot (Albugo tragopogonis) canker phase of infection on stem,Albugo Stem Spot,AtSS,,Stem,Infection,Standard,,CO_359:0000266,Albugo stem susceptibility class,Estimation,Estimation of stem area affected by albugo stem spot,,,CO_359:0000267,ISU Albugo susceptibility scale,Ordinal,,,,,immune (0% infection),Resistant (<5% infection),Moderately Susceptible (5-40% infection),Highly Susceptible (40-80% infection),Lethal (>80% infection),,,,,
,CO_359:0000271,ResLS_E_0to4,,,All,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000269,Alternaria leaf spot susceptibility,Biotic stress,Susceptibility to Alternaria leaf spot (Alternaria zinniae),ALT_LEAFSPOT,ResLS,,Plant,Alternaria susceptibility,Standard,,CO_359:0000270,Alternaria leaf spot susceptibility class,Estimation,Estimation of the severity of alternaria leaf spot infection,,,CO_359:0000085,ISU Susceptibility scale (0-4),Ordinal,,,,,0=no symptoms observed,1=slight symptoms observed,2=moderate symptoms observed,3=severe symptoms observed,4=lethal,,,,,
,CO_359:0000272,ResAph_E_0to4,,,All,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000009,Aphid susceptibility,Biotic stress,Susceptibility to aphids,APHIDS,AphidSus,,Plant,Aphid susceptibility,Standard,,CO_359:0000049,Aphid susceptibility class,Estimation,Observe susceptibility to aphid and rate it.,,,CO_359:0000085,ISU Susceptibility scale (0-4),Ordinal,,,,,0=no symptoms observed,1=slight symptoms observed,2=moderate symptoms observed,3=severe symptoms observed,4=lethal,,,,,
,CO_359:0000275,ResBLS_E_0to4,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000273,Bacterial leaf spot susceptibility,Biotic stress,Susceptibility to bacterial leafspot (Pseudomonas spp.),BACT_LEAFSPOT,ResBLS,,Plant,Bacterial leafspot susceptibility,Standard,,CO_359:0000274,Bacterial leaf spot susceptibility class,Estimation,Estimation of the severity of bacterial leafspot infection,,,CO_359:0000085,ISU Susceptibility scale (0-4),Ordinal,,,,,0=no symptoms observed,1=slight symptoms observed,2=moderate symptoms observed,3=severe symptoms observed,4=lethal,,,,,
,CO_359:0000278,BSMDam_E_pct,,,Seed,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000276,Banded sunflower moth damage,Biotic stress,Seed damaged by the banded sunflower moth (Cochylis hospes Wals.),BANDED_SUN_MOTH,BSMDam,,Seed,Damage,Standard,,CO_359:0000277,Banded sunflower moth damage percentage,Estimation,Percentage of seed damage by banded sunflower moth,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000281,CarBeetl_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000279,Carrot beetle susceptibility,Biotic stress,Susceptibility to carrot beetle (Bothynus gibbosus Degeer),CARROT_BEETLE,CarBeetl,,Plant,Carrot beetle susceptibility,Standard,,CO_359:0000280,Carrot beetle susceptibility class,Estimation,"Carrot beetle infestation (1 = no symptoms, 9 = severe symptoms)",,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000282,CharRot_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000013,Charcoal rot susceptibility,Biotic stress,Susceptibility to charcoal rot disease caused by Macrophomina phaseolina,CHAR_ROT,CharcoalRotSus,,Plant,Charcoal rot susceptibility,Standard,,CO_359:0000050,Charcoal rot susceptibility class,Estimation,Observe susceptibility to charcoal rot susceptibility and rate it.,,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000285,CutWorm_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000283,Cutworm susceptibility,Biotic stress,"Susceptibility to cutworms, all species",CUTWORM,CutWorm,,Plant,Cutworm susceptibility,Standard,,CO_359:0000284,Cutworm susceptibility class,Estimation,"Susceptibility to all sp. of all sp of cutworm (1=resistant, 9=susceptible)",,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000288,DowMilR2_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000286,Downy mildew race 2 resistance,Biotic stress,Percent resistant plants to downy mildew (Plasmopara halstedii) race 2,DOWNY MILDEW RACE 2,DowMilR2,,Plant,Downy mildew r2 resistance,Standard,,CO_359:0000287,Downy mildew race 2 resistance percentage,Estimation,Percent resistant plants to downy mildew (plasmopara halstedii) race 2.,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000291,DowMilR3_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000289,Downy mildew race 3 resistance,Biotic stress,Percent resistant plants to downy mildew (Plasmopara halstedii) race 3,DOWNY MILDEW RACE 3,DowMilR3,,Plant,Downy mildew r3 resistance,Standard,,CO_359:0000290,Downy mildew race 3 resistance percentage,Estimation,Percent resistant plants to downy mildew (plasmopara halstedii) race 3.,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000294,DowMilR4_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000292,Downy mildew race 4 resistance,Biotic stress,Percent resistant plants to downy mildew (Plasmopara halstedii) race 4,DOWNY MILDEW RACE 4,DowMilR4,,Plant,Downy mildew r4 resistance,Standard,,CO_359:0000293,Downy mildew race 4 resistance percentage,Estimation,Percent resistant plants to downy mildew (plasmopara halstedii) race 4,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000297,DowMilR5_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000295,Downy mildew race 5 resistance,Biotic stress,Percent resistant plants to downy mildew (Plasmopara halstedii) race 5,DOWNY MILDEW RACE 5,DowMilR5,,Plant,Downy mildew r5 resistance,Standard,,CO_359:0000296,Downy mildew race 5 resistance percentage,Estimation,Percent resistant plants to downy mildew (plasmopara halstedii) race 5,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000300,Grdlrs_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000298,Girdler susceptibility,Biotic stress,"Susceptibility to girdlers (Dectes texanus Lec., Mecas saturnina Lec.)",GIRDLERS,Grd,,Girdlers,Resistance,Standard,,CO_359:0000299,Girdler susceptibility class,Estimation,"Susceptibility to girdlers (1-resistant, 9=susceptible)",,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000303,Grdlrshop_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000301,Grasshopper susceptibility,Biotic stress,"Susceptibility to grasshoppers, all species",GRASSHOPPER,Grshop,,Plant,Grasshopper susceptibility,Standard,,CO_359:0000302,Grasshopper susceptibility class,Estimation,"Susceptibility to grasshopper, all sp. (1=resistant, 9=susceptible)",,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000306,ResMordellid_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000304,Mordellid susceptibility,Biotic stress,Susceptibility to mordellid,MORDELLID,Mordellid,,Plant,Mordellid susceptibility,Standard,,CO_359:0000305,Mordellid susceptibility class,Estimation,Susceptibility to mordellid,,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000309,ResMycopl_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000307,Mycoplasma susceptibility,Biotic stress,Susceptibility to mycoplasmas,MYCOPLASMAS,Mycopl,,Plant,Mycoplasmas susceptibility,Standard,,CO_359:0000308,Mycoplasma susceptibility class,Estimation,Susceptibility to mycoplasmas,,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000312,OrobAttRate_M_n,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000034,Orobanche shoot number,Biotic stress,Number of boomrape (Orobanche†spp.) shoots,Orobanche attacking rate,OroShoN,,Plant,Orobanche shoot number,Standard,,CO_359:0000310,Orobanche shoot number,Measurement,"Attacking rate, the number of orobanche shoots per total number of plants",,,CO_359:0000311,Orobanche roots/total number of plants,Numerical,,,,,,,,,,,,,,
,CO_359:0000314,OrobFreq_M_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000035,Orobanche susceptibility,Biotic stress,Susceptibility to boomrape (Orobanche†spp) infection,Orobanche frequency,OroSus,,Plant,Orobanche susceptibility,Standard,,CO_359:0000313,Orobanche infection percentage,Measurement,The percentage of plants parasitized by orobanche,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000317,InsectHerb_E_pct,,,,,,CGP,Loren Rieseberg,,EN,Sunflower,CO_359:0000315,Pest damage,Biotic stress,Plant affected by insect herbivory damage,percent insect herbivory,InsectHerb,,Plant,Herbivore (insect) damage,,,CO_359:0000316,Herbivore (insect) damage percentage,Estimation,Percent of the plant affected by insect herbivory damage,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000320,ResPhialYel_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000318,Phialophora yellows susceptibility,Biotic stress,Susceptibility to Phialophora yellows (Phialophora spp.),PHIAL_YELLOWS,PhialYel,,Plant,Phialophora susceptibility,Standard,,CO_359:0000319,Phialophora yellows susceptibility class,Estimation,Susceptibility to phialophora yellows (phialophora spp.),,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000323,ResPhomBlgt_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000321,Phoma blight susceptibility,Biotic stress,Susceptibility to Phoma blight (Phoma oleracea sacc),PHOMA_BLIGHT,PhomBlgt,,Plant,Phoma blight susceptibility,Standard,,CO_359:0000322,Phoma blight susceptibility class,Estimation,Susceptibility to phoma blight (phoma oleracea sacc),,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000326,ResPhom_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000324,Phomopsis resistance,Biotic stress,Resistance to Phomopsis,PHOMOPSIS,Phom,,Plant,Phomopsis resistance,Standard,,CO_359:0000325,Percentage plants resistant to Phomopsis,Estimation,Phomopsis resistance plants percentage,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000329,RdSeedWvl_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000327,Red seed weevil damage,Biotic stress,Seed damage by red seed weevil (Smycronyx fulvus),RED SEED WEEVIL,RdSeedWvl,,Achene,Damage,Standard,,CO_359:0000328,Red seed weevil damage percentage,Estimation,Mean percent seed damaged by red seed weevil (smycronyx fulvus),,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000332,ResRustMultRace_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000330,Rust resistance,Biotic stress,Resistancy to rust (Puccinia helianthi),RUST - MULTIPLE RACES,RustMultRace,,Plant,Resistance,Standard,,CO_359:0000331,Percentage plants resistant to rust,Estimation,Percent resistant plants to rust (puccinia helianthi),,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000335,ResSclerBasStemRot_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000333,Sclerotinia basal stem rot susceptibility,Biotic stress,Susceptibility to Sclerotinia basal stem rot (Sclerotinia sclerotiorum) (lib.),SCLER_BASALSTEM_ROT,SclerBasStemRot,,Plant,Sclerotinia stem rot susceptibility,Standard,,CO_359:0000334,Sclerotinia basal stem rot susceptibility percentage,Estimation,Percent susceptible plants to sclerotinia basal stem rot (sclerotinia sclerotiorum) (lib.) d by.,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000338,ResSclerHeadRot_E_pct,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000336,Screrotinia head rot susceptibility,Biotic stress,Susceptibility to Sclerotinia head rot (Sclerotinia sclerotiorum) (lib.),SCLER_HEAD_ROT,SclerHeadRot,,Plant,Sclerotinia head rot susceptibility,Standard,,CO_359:0000337,Screrotinia head rot susceptibility percentage,Estimation,Percent susceptible plants to sclerotinia head rot (sclerotinia sclerotiorum) (lib.) d by.,,,CO_359:0000061,%,Numerical,0,0,100,,,,,,,,,,,
,CO_359:0000342,SunBeetle_Cp_n,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000339,Sun beetle larvae,Biotic stress,Determination of sun beetle (Zygogramma exclamationis) (fabricius) infestation,SUN_BEETLE,SunBeetle,,Plant,Sun beetle larvae,Standard,,CO_359:0000340,Sun beetle larvae per plant,Computation,Mean number of sun beetle (zygogramma exclamationis) (fabricius) larva per plant,,,CO_359:0000341,larvae/plant,Numerical,,,,,,,,,,,,,,
,CO_359:0000345,ResSunBudMth_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000343,Sunflower budmoth susceptibility,Biotic stress,Susceptibility to sunflower budmoth (Suleima helianthana) (riley),SUN_BUDMOTH,SunBudMth,,Plant,Sunflower budmoth susceptibility,Standard,,CO_359:0000344,Sunflower budmoth susceptibility class,Estimation,Susceptibility to sunflower budmoth (suleima helianthana) (riley),,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000348,ResSunMag_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000346,Sunflower maggot susceptibility,Biotic stress,Susceptibility to sunflower maggot (Strauzia longipennis wied.),SUN_MAGGOT,SunMag,,Plant,Sunflower maggot susceptibility,Standard,,CO_359:0000347,Sunflower maggot susceptibility class,Estimation,Susceptibility to sunflower maggot (strauzia longipennis) (wied.),,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000351,ResSugMid_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000349,Sunflower midge susceptibility,Biotic stress,Susceptibility to sunflower midge (Contarinia schulzi gagne.),SUN_MIDGE,SugMid,,Plant,Sunflower midge susceptibility,Standard,,CO_359:0000350,Sunflower midge susceptibility class,Estimation,Susceptibility to sunflower midge (contarinia schulzi) gagne,,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000354,ResSunMoth_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000352,Sunflower moth susceptibility,Biotic stress,Susceptibility to sunflower moth (Homoeosoma electellum) (hulst.),SUN_MOTH,SunMoth,,Plant,Sunflower moth susceptibility,Standard,,CO_359:0000353,Sunflower moth susceptibility class,Estimation,Susceptibility to sunflower moth (homoeosoma electellum) (hulst.),,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000357,ResSunSeedWvl_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000355,Sunflower seed weevil (C. adspersus) susceptibility,Biotic stress,Susceptibility to sunflower stem weevil (Cylindrocopturus adspersus) lec,SUN_STEM_WEEVIL,SunSeedWvl,,Plant,Sunflower stem weevil susceptibility,Standard,,CO_359:0000356,Sunflower seed weevil (C. adspersus) susceptibility class,Estimation,Susceptibility to sunflower stem weevil (cylindrocopturus adspersus) lec,,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000360,ResSunSeedWvl2_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000358,Sunflower seed weevil (S. sordidus) susceptibility,Biotic stress,Susceptibility to sunflower seed weevil (Smicronyx sordidus) lec,SUN_SEED_WEEVIL2,SunSeedWvl2,,Plant,Sunflower seed weevil susceptibility,Standard,,CO_359:0000359,Sunflower seed weevil (S. sordidus) susceptibility class,Estimation,Susceptibility to sunflower seed weevil (smicronyx sordidus) lec,,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000362,VertNote_E_1to10,,,,,,INRA,Nicolas Langlade,,EN,Sunflower,CO_359:0000046,Verticilium infection severity,Biotic stress,Determination of severity of Verticilium infection,,VertNoteScale1,,Plant,Verticilium Infection,,,CO_359:0000059,Verticilium severity class,Estimation,Estimation of verticillum development severity on a plot,,,CO_359:0000361,INRA Verticilium severity scale (0-10),,,0,10,,,,,,,,,,,
,CO_359:0000364,VertNote_E_1to5,,,,,,INRA,Nicolas Langlade,,EN,Sunflower,CO_359:0000046,Verticilium infection severity,Biotic stress,Determination of severity of Verticilium infection,,VertNoteScale1,,Plant,Verticilium Infection,,,CO_359:0000059,Verticilium severity class,Estimation,Estimation of verticillum development severity on a plot,,,CO_359:0000363,INRA Verticilium severity scale (0-5),,,0,5,,,,,,,,,,,
,CO_359:0000367,ResVertWilt_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000365,Verticilium wilt susceptibility,Biotic stress,"Susceptibility to verticillium wilt, (Verticillium dahliae) kleb.",VERT_WILT,VertWilt,,Plant,Verticillium wilt susceptibility,Standard,,CO_359:0000366,Verticilium wilt susceptibility class,Estimation,Observe susceptibility to verticillium wilt susceptibility and rate it.,,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
,CO_359:0000368,ResWhtRush_E_1to9,,,,Standard,,ISU,Laura Marek,,EN,Sunflower,CO_359:0000047,White rust susceptibility,Biotic stress,Susceptibility to white rust disease caused by Albugo tragopogonis,White Rust,WhBlistRustSus,,Plant,White blister rust susceptibility,Standard,,CO_359:0000060,White rust susceptibility class,Estimation,Observe susceptibility to white blister rust susceptibility and rate it.,,,CO_359:0000086,ISU Susceptibility scale (1-9),Ordinal,,,,,"1 (1=resistant, 9=susceptible)","2 (1=resistant, 9=susceptible)","3 (1=resistant, 9=susceptible)","4 (1=resistant, 9=susceptible)","5 (1=resistant, 9=susceptible)","6 (1=resistant, 9=susceptible)","7 (1=resistant, 9=susceptible)","8 (1=resistant, 9=susceptible)","9 (1=resistant, 9=susceptible)",
